"","PassengerId","Type","Survived","Pclass","Sex","Age","Alone","lnFare","Embarked_S","Embarked_C","Embarked_Q"
"1168",750,"TRAIN",0,3,1,31,1,2.04769284336526,0,0,1
"1169",751,"TRAIN",1,2,0,4,0,3.13549421592915,1,0,0
"1170",752,"TRAIN",1,3,1,6,0,2.52372664163758,1,0,0
"1171",753,"TRAIN",0,3,1,33,1,2.2512917986065,1,0,0
"1172",754,"TRAIN",0,3,1,23,1,2.06633097252974,1,0,0
"1173",755,"TRAIN",1,2,0,48,0,4.17438726989564,1,0,0
"1174",756,"TRAIN",1,2,1,0.67,0,2.67414864942653,1,0,0
"1175",757,"TRAIN",0,3,1,28,1,2.05358512713461,1,0,0
"1176",758,"TRAIN",0,2,1,18,1,2.4423470353692,1,0,0
"1177",759,"TRAIN",0,3,1,34,1,2.08567209143047,1,0,0
"1178",760,"TRAIN",1,1,0,33,1,4.46014441393783,1,0,0
"1179",761,"TRAIN",0,3,1,40.5,1,2.67414864942653,1,0,0
"1180",762,"TRAIN",0,3,1,41,1,1.96360972615471,1,0,0
"1181",763,"TRAIN",1,3,1,20,1,1.97812837997935,0,1,0
"1182",764,"TRAIN",1,1,0,36,0,4.78749174278205,1,0,0
"1183",765,"TRAIN",0,3,1,16,1,2.0509134580653,1,0,0
"1184",766,"TRAIN",1,1,0,51,0,4.35617406834722,1,0,0
"1185",767,"TRAIN",0,1,1,56,1,3.67882911826043,0,1,0
"1186",768,"TRAIN",0,3,0,30.5,1,2.04769284336526,0,0,1
"1187",769,"TRAIN",0,3,1,34.5,0,3.18428438009858,0,0,1
"1188",770,"TRAIN",0,3,1,32,1,2.12375742545435,1,0,0
"1189",771,"TRAIN",0,3,1,24,1,2.2512917986065,1,0,0
"1190",772,"TRAIN",0,3,1,48,1,2.06104842056294,1,0,0
"1191",773,"TRAIN",0,2,0,57,1,2.35137525716348,1,0,0
"1192",774,"TRAIN",0,3,1,22.5,1,1.9775472339985,0,1,0
"1193",775,"TRAIN",1,2,0,54,0,3.13549421592915,1,0,0
"1194",776,"TRAIN",0,3,1,18,1,2.04769284336526,1,0,0
"1195",777,"TRAIN",0,3,1,65,1,2.04769284336526,0,0,1
"1196",778,"TRAIN",1,3,0,5,1,2.52372664163758,1,0,0
"1197",779,"TRAIN",0,3,1,25,1,2.04607863801071,0,0,1
"1198",780,"TRAIN",1,1,0,43,0,5.35345638166308,1,0,0
"1199",781,"TRAIN",1,3,0,13,1,1.97812837997935,0,1,0
"1200",782,"TRAIN",1,1,0,17,0,4.04305126783455,1,0,0
"1201",783,"TRAIN",0,1,1,29,1,3.40119738166216,1,0,0
"1202",784,"TRAIN",0,3,1,26,0,3.15487049489229,1,0,0
"1203",785,"TRAIN",0,3,1,25,1,1.95302761682418,1,0,0
"1204",786,"TRAIN",0,3,1,25,1,1.98100146886658,1,0,0
"1205",787,"TRAIN",1,3,0,18,1,2.0143428636837,1,0,0
"1206",788,"TRAIN",0,3,1,8,0,3.37159691188586,0,0,1
"1207",789,"TRAIN",1,3,1,1,0,3.02407674656313,1,0,0
"1208",790,"TRAIN",0,1,1,46,1,4.37197629882038,0,1,0
"1209",791,"TRAIN",0,3,1,65,1,2.04769284336526,0,0,1
"1210",792,"TRAIN",0,2,1,16,1,3.25809653802148,1,0,0
"1211",793,"TRAIN",0,3,0,16,0,4.24204591836945,1,0,0
"1212",794,"TRAIN",0,1,1,40,1,3.42412583741652,0,1,0
"1213",795,"TRAIN",0,3,1,25,1,2.06633097252974,1,0,0
"1214",796,"TRAIN",0,2,1,39,1,2.56494935746154,1,0,0
"1215",797,"TRAIN",1,1,0,49,1,3.25536974677999,1,0,0
"1216",798,"TRAIN",1,3,0,31,1,2.16140164075231,1,0,0
"1217",799,"TRAIN",0,3,1,30,1,1.97812837997935,0,1,0
"1218",800,"TRAIN",0,3,0,30,0,3.18428438009858,1,0,0
"1219",801,"TRAIN",0,2,1,34,1,2.56494935746154,1,0,0
"1220",802,"TRAIN",1,2,0,31,0,3.26766598903763,1,0,0
"1221",803,"TRAIN",1,1,1,11,0,4.78749174278205,1,0,0
"1222",804,"TRAIN",1,3,1,0.42,0,2.14202894186827,0,1,0
"1223",805,"TRAIN",1,3,1,27,1,1.94233232770743,1,0,0
"1224",806,"TRAIN",0,3,1,31,1,2.0509134580653,1,0,0
"1225",807,"TRAIN",0,1,1,39,1,0,1,0,0
"1226",808,"TRAIN",0,3,0,18,1,2.0509134580653,1,0,0
"1227",809,"TRAIN",0,2,1,39,1,2.56494935746154,1,0,0
"1228",810,"TRAIN",1,1,0,33,0,3.97217692824789,1,0,0
"1229",811,"TRAIN",0,3,1,26,1,2.06527922786733,1,0,0
"1230",812,"TRAIN",0,3,1,39,1,3.18428438009858,1,0,0
"1231",813,"TRAIN",0,2,1,35,1,2.35137525716348,1,0,0
"1232",814,"TRAIN",0,3,0,6,0,3.44281905635297,1,0,0
"1233",815,"TRAIN",0,3,1,30.5,1,2.08567209143047,1,0,0
"1234",816,"TRAIN",0,1,1,40,1,0,1,0,0
"1235",817,"TRAIN",0,3,0,23,1,2.07002231976334,1,0,0
"1236",818,"TRAIN",0,2,1,31,0,3.61103141971557,0,1,0
"1237",819,"TRAIN",0,3,1,43,1,1.86408013080768,1,0,0
"1238",820,"TRAIN",0,3,1,10,0,3.32862668882732,1,0,0
"1239",821,"TRAIN",1,1,0,52,0,4.53796143629464,1,0,0
"1240",822,"TRAIN",1,3,1,27,1,2.15900336451602,1,0,0
"1241",823,"TRAIN",0,1,1,38,1,0,1,0,0
"1242",824,"TRAIN",1,3,0,27,0,2.52372664163758,1,0,0
"1243",825,"TRAIN",0,3,1,2,0,3.68103627665291,1,0,0
"1244",826,"TRAIN",0,3,1,24,1,1.9387416595767,0,0,1
"1245",827,"TRAIN",0,3,1,28,1,4.03416629910613,1,0,0
"1246",828,"TRAIN",1,2,1,1,0,3.61103141971557,0,1,0
"1247",829,"TRAIN",1,3,1,65,1,2.04769284336526,0,0,1
"1248",830,"TRAIN",1,1,0,62,1,4.38202663467388,1,0,0
"1249",831,"TRAIN",1,3,0,15,0,2.6709850297652,0,1,0
"1250",832,"TRAIN",1,2,1,0.83,0,2.93119375241642,1,0,0
"1251",833,"TRAIN",0,3,1,25,1,1.97812837997935,0,1,0
"1252",834,"TRAIN",0,3,1,23,1,2.06104842056294,1,0,0
"1253",835,"TRAIN",0,3,1,18,1,2.11625551480255,1,0,0
"1254",836,"TRAIN",1,1,0,39,0,4.42074602026042,0,1,0
"1255",837,"TRAIN",0,3,1,21,1,2.15900336451602,1,0,0
"1256",838,"TRAIN",0,3,1,32,1,2.08567209143047,1,0,0
"1257",839,"TRAIN",1,3,1,32,1,4.03416629910613,1,0,0
"1258",840,"TRAIN",1,1,1,45,1,3.39114704580865,0,1,0
"1259",841,"TRAIN",0,3,1,20,1,2.07002231976334,1,0,0
"1260",842,"TRAIN",0,2,1,16,1,2.35137525716348,1,0,0
"1261",843,"TRAIN",1,1,0,30,1,3.43398720448515,0,1,0
"1262",844,"TRAIN",0,3,1,34.5,1,1.86214026598985,0,1,0
"1263",845,"TRAIN",0,3,1,17,1,2.15900336451602,1,0,0
"1264",846,"TRAIN",0,3,1,42,1,2.02154756326093,1,0,0
"1265",847,"TRAIN",0,3,1,14.5,0,4.24204591836945,1,0,0
"1266",848,"TRAIN",0,3,1,35,1,2.06633097252974,0,1,0
"1267",849,"TRAIN",0,2,1,28,0,3.49650756146648,1,0,0
"1268",850,"TRAIN",1,1,0,23,0,4.48980647141294,0,1,0
"1269",851,"TRAIN",0,3,1,4,0,3.44281905635297,1,0,0
"1270",852,"TRAIN",0,3,1,70.5,1,2.0509134580653,1,0,0
"1271",853,"TRAIN",0,3,0,9,0,2.7243040552851,0,1,0
"1272",854,"TRAIN",1,1,0,16,0,3.67376581630389,1,0,0
"1273",855,"TRAIN",0,2,0,44,0,3.25809653802148,1,0,0
"1274",856,"TRAIN",1,3,0,18,0,2.2353763433006,1,0,0
"1275",857,"TRAIN",1,1,0,45,0,5.10513726860277,1,0,0
"1276",858,"TRAIN",1,1,1,51,1,3.27902974768795,1,0,0
"1277",859,"TRAIN",1,3,0,24,0,2.95794213663839,0,1,0
"1278",860,"TRAIN",0,3,1,25,1,1.97812837997935,0,1,0
"1279",861,"TRAIN",0,3,1,41,0,2.64676327667848,1,0,0
"1280",862,"TRAIN",0,2,1,21,0,2.4423470353692,1,0,0
"1281",863,"TRAIN",1,1,0,48,1,3.25536974677999,1,0,0
"1282",864,"TRAIN",0,3,0,16,0,4.24204591836945,1,0,0
"1283",865,"TRAIN",0,2,1,24,1,2.56494935746154,1,0,0
"1284",866,"TRAIN",1,2,0,42,1,2.56494935746154,1,0,0
"1285",867,"TRAIN",1,2,0,27,0,2.62888433111635,0,1,0
"1286",868,"TRAIN",0,1,1,31,1,3.92189016450581,1,0,0
"1287",869,"TRAIN",0,3,1,32.5,1,2.2512917986065,1,0,0
"1288",870,"TRAIN",1,3,1,4,0,2.40994061729809,1,0,0
"1289",871,"TRAIN",0,3,1,26,1,2.06633097252974,1,0,0
"1290",872,"TRAIN",1,1,0,47,0,3.96184501801123,1,0,0
"1291",873,"TRAIN",0,1,1,33,1,1.6094379124341,1,0,0
"1292",874,"TRAIN",0,3,1,47,1,2.19722457733622,1,0,0
"1293",875,"TRAIN",1,2,0,28,0,3.17805383034795,0,1,0
"1294",876,"TRAIN",1,3,0,15,1,1.9775472339985,0,1,0
"1295",877,"TRAIN",0,3,1,20,1,2.28704496831231,1,0,0
"1296",878,"TRAIN",0,3,1,19,1,2.06633097252974,1,0,0
"1297",879,"TRAIN",0,3,1,21,1,2.06633097252974,1,0,0
"1298",880,"TRAIN",1,1,0,56,0,4.42074602026042,0,1,0
"1299",881,"TRAIN",1,2,0,25,0,3.25809653802148,1,0,0
"1300",882,"TRAIN",0,3,1,33,1,2.06633097252974,1,0,0
"1301",883,"TRAIN",0,3,0,22,1,2.3529644698862,1,0,0
"1302",884,"TRAIN",0,2,1,28,1,2.35137525716348,1,0,0
"1303",885,"TRAIN",0,3,1,25,1,1.95302761682418,1,0,0
"1304",886,"TRAIN",0,3,0,39,0,3.37159691188586,0,0,1
"1305",887,"TRAIN",0,2,1,27,1,2.56494935746154,1,0,0
"1306",888,"TRAIN",1,1,0,19,1,3.40119738166216,1,0,0
"1307",889,"TRAIN",0,3,0,33,0,3.15487049489229,1,0,0
"1308",890,"TRAIN",1,1,1,26,1,3.40119738166216,0,1,0
"1309",891,"TRAIN",0,3,1,32,1,2.04769284336526,0,0,1
